ID,Size,Total_Transfer_Time,Transfer_Time_Parralelized,Chunking_Time,N,K,Total_Read_Time,Read_Time_Parralelized,Reconstruct_Time
476,2920.830811,21.446627,3.319126,68.003123,10,8,20.177831,3.259856,207.482371
477,0.039373,0.000289,0.000045,0.000917,10,8,0.000272,0.000044,0.002797
478,48.727783,0.357791,0.055372,1.143486,10,8,0.336624,0.054384,3.564185
480,0.492687,0.003618,0.000560,0.011471,10,8,0.003404,0.000550,0.034998
481,0.079158,0.000581,0.000090,0.001843,10,8,0.000547,0.000088,0.005623
482,0.000108,0.000001,0.000000,0.000003,10,8,0.000001,0.000000,0.000008
483,301.233948,2.211854,0.342311,7.013364,10,8,2.081000,0.336199,21.398273
484,331520.187500,2434.235453,376.727486,7718.491647,10,8,2290.224540,370.000209,23549.667553
487,16.094902,0.118179,0.018290,0.378420,10,8,0.111188,0.017963,1.146751
488,45.079224,0.331001,0.051226,1.057866,10,8,0.311419,0.050312,3.297312
489,15.578442,0.114387,0.017703,0.366278,10,8,0.107620,0.017387,1.109954
491,0.000138,0.000001,0.000000,0.000003,10,8,0.000001,0.000000,0.000010
494,10.449954,0.076730,0.011875,0.245697,10,8,0.072191,0.011663,0.744552
495,1.139938,0.008370,0.001295,0.026802,10,8,0.007875,0.001272,0.081220
496,1.891031,0.013885,0.002149,0.044462,10,8,0.013064,0.002111,0.134735
499,0.000120,0.000001,0.000000,0.000003,10,8,0.000001,0.000000,0.000009
501,181.682358,1.334029,0.206457,4.199471,10,8,1.255107,0.202770,13.164581
502,66.086418,0.485249,0.075098,1.550839,10,8,0.456542,0.073757,4.833880
504,6846.725586,50.273084,7.780370,159.406263,10,8,47.298896,7.641435,486.359858
505,589.740784,4.330258,0.670160,13.730414,10,8,4.074077,0.658193,41.892470
506,46.140060,0.338790,0.052432,1.082761,10,8,0.318747,0.051496,3.374907
507,249.616669,1.832847,0.283655,5.769728,10,8,1.724415,0.278590,18.087055
508,0.000342,0.000003,0.000000,0.000008,10,8,0.000002,0.000000,0.000025
510,1020.172363,7.490765,1.159287,23.751772,10,8,7.047606,1.138585,72.468347
511,7.734765,0.056794,0.008790,0.181858,10,8,0.053434,0.008633,0.551097
512,19.010345,0.139586,0.021603,0.446968,10,8,0.131328,0.021217,1.354474
513,16.272024,0.119480,0.018491,0.382585,10,8,0.112411,0.018161,1.159371
514,129.102524,0.947954,0.146707,2.991689,10,8,0.891873,0.144088,9.119226
520,0.000187,0.000001,0.000000,0.000004,10,8,0.000001,0.000000,0.000013
521,0.000257,0.000002,0.000000,0.000006,10,8,0.000002,0.000000,0.000018
524,16.800503,0.123360,0.019091,0.395010,10,8,0.116062,0.018751,1.197025
525,0.000238,0.000002,0.000000,0.000006,10,8,0.000002,0.000000,0.000017
526,205.530106,1.509135,0.233557,4.750696,10,8,1.419853,0.229386,14.892573
527,5.701771,0.041866,0.006479,0.131793,10,8,0.039389,0.006364,0.413146
529,0.000106,0.000001,0.000000,0.000002,10,8,0.000001,0.000000,0.000008
530,248226.046875,1822.636046,282.075053,5779.227757,10,8,1714.807742,277.037999,17632.835352
531,11667.956055,85.673673,13.259041,271.654713,10,8,80.605165,13.022272,828.837870
533,46202.152344,339.246059,52.502446,1075.683896,10,8,319.176047,51.564902,3281.988153
537,5.726300,0.042046,0.006507,0.134378,10,8,0.039559,0.006391,0.418849
539,10.679261,0.078414,0.012136,0.251089,10,8,0.073775,0.011919,0.760890
540,4.721944,0.034672,0.005366,0.111022,10,8,0.032620,0.005270,0.336435
541,195632.843750,1436.462761,222.310050,4554.746671,10,8,1351.480714,218.340227,13896.856380
543,0.399680,0.002935,0.000454,0.009305,10,8,0.002761,0.000446,0.028391
544,37612.824219,276.177662,42.741846,875.706158,10,8,259.838816,41.978598,2671.841835
548,23.005939,0.168924,0.026143,0.540912,10,8,0.158931,0.025676,1.639158
552,5.075695,0.037269,0.005768,0.118173,10,8,0.035064,0.005665,0.360554
553,3.624547,0.026614,0.004119,0.084387,10,8,0.025039,0.004045,0.257471
555,2.479032,0.018203,0.002817,0.058287,10,8,0.017126,0.002767,0.176629
557,260.896881,1.915673,0.296474,6.030463,10,8,1.802341,0.291180,18.904412
558,0.637571,0.004681,0.000725,0.014737,10,8,0.004405,0.000712,0.046198
559,0.607488,0.004461,0.000690,0.014042,10,8,0.004197,0.000678,0.044018
561,1.992103,0.014627,0.002264,0.046046,10,8,0.013762,0.002223,0.144346
564,16.851511,0.123735,0.019149,0.396210,10,8,0.116414,0.018807,1.200659
565,5.012423,0.036804,0.005696,0.117851,10,8,0.034627,0.005594,0.357132
566,2108.188721,15.479684,2.395669,49.083096,10,8,14.563896,2.352889,149.756019
567,7040.491699,51.695840,8.000559,163.917548,10,8,48.637481,7.857692,500.124111
568,0.429225,0.003152,0.000488,0.009993,10,8,0.002965,0.000479,0.030490
569,232028.859375,1703.705828,263.669158,5402.122949,10,8,1602.913511,258.960781,16482.261736
571,358644.781250,2633.401749,407.550888,8350.009601,10,8,2477.608032,400.273193,25476.473791
572,353583.187500,2596.236256,401.799077,8232.164985,10,8,2442.641274,394.624093,25116.921479
573,4.873349,0.035783,0.005538,0.113462,10,8,0.033666,0.005439,0.346180
574,370457.437500,2720.137904,420.974361,8625.033240,10,8,2559.212822,413.456961,26315.590497
577,171380.234375,1258.384431,194.750266,3990.094593,10,8,1183.937610,191.272583,12174.062687
578,2651.639893,19.470054,3.013227,61.735789,10,8,18.318193,2.959420,188.360288
581,571.643066,4.197373,0.649594,13.309061,10,8,3.949054,0.637994,40.606891
582,6284.910645,46.147875,7.141944,146.326022,10,8,43.417738,7.014409,446.451112
583,305.251007,2.241350,0.346876,7.106890,10,8,2.108750,0.340682,21.683626
584,0.094456,0.000694,0.000107,0.002199,10,8,0.000653,0.000105,0.006710
585,200485.937500,1472.097312,227.824929,4667.736966,10,8,1385.007102,223.756627,14241.597813
586,0.557466,0.004093,0.000633,0.012979,10,8,0.003851,0.000622,0.039600
587,223.055344,1.637816,0.253472,5.155781,10,8,1.540922,0.248946,16.162440
589,1.414151,0.010384,0.001607,0.032924,10,8,0.009769,0.001578,0.100455
590,47035.531250,345.365266,53.449467,1095.086721,10,8,324.933238,52.495013,3341.187553
593,16.782526,0.123228,0.019071,0.394588,10,8,0.115938,0.018730,1.195744
594,1.156772,0.008494,0.001315,0.027198,10,8,0.007991,0.001291,0.082419
595,0.000245,0.000002,0.000000,0.000006,10,8,0.000002,0.000000,0.000017
596,1198.282471,8.798564,1.361685,27.898552,10,8,8.278036,1.337369,85.120469
598,0.003269,0.000024,0.000004,0.000076,10,8,0.000023,0.000004,0.000232
601,0.000104,0.000001,0.000000,0.000002,10,8,0.000001,0.000000,0.000007
603,0.535283,0.003930,0.000608,0.012463,10,8,0.003698,0.000597,0.038024
604,0.500828,0.003677,0.000569,0.011660,10,8,0.003460,0.000559,0.035576
605,0.292979,0.002151,0.000333,0.006821,10,8,0.002024,0.000327,0.020812
607,132.691010,0.974303,0.150785,3.074845,10,8,0.916663,0.148093,9.372701
612,0.001318,0.000010,0.000001,0.000031,10,8,0.000009,0.000001,0.000093
613,0.001672,0.000012,0.000002,0.000039,10,8,0.000012,0.000002,0.000118
616,0.001359,0.000010,0.000002,0.000032,10,8,0.000009,0.000002,0.000097
619,1051.363647,7.719791,1.194731,24.477971,10,8,7.263084,1.173397,74.684032
620,0.000000,0.000000,0.000000,0.000000,10,8,0.000000,0.000000,0.000000
621,1010.329529,7.418492,1.148102,23.522610,10,8,6.979610,1.127600,71.769157
622,987.717468,7.252460,1.122406,22.996153,10,8,6.823400,1.102363,70.162901
624,230.908752,1.695481,0.262396,5.337307,10,8,1.595176,0.257711,16.731492
626,5.165934,0.037932,0.005870,0.120274,10,8,0.035688,0.005766,0.366964
627,1.656720,0.012165,0.001883,0.038572,10,8,0.011445,0.001849,0.117686
629,76.430725,0.561204,0.086853,1.771127,10,8,0.528003,0.085302,5.398726
631,1712.846069,12.576823,1.946416,39.878682,10,8,11.832770,1.911659,121.672698
634,13.695436,0.100561,0.015563,0.322005,10,8,0.094612,0.015285,0.975791
635,0.014317,0.000105,0.000016,0.000337,10,8,0.000099,0.000016,0.001020
637,1.894767,0.013913,0.002153,0.044114,10,8,0.013090,0.002115,0.134596
638,0.257460,0.001890,0.000293,0.005994,10,8,0.001779,0.000287,0.018289
640,0.000093,0.000001,0.000000,0.000002,10,8,0.000001,0.000000,0.000007
641,2.260386,0.016597,0.002569,0.053146,10,8,0.015615,0.002523,0.161051
642,563.719360,4.139192,0.640590,13.124580,10,8,3.894315,0.629151,40.044028
643,2412966.500000,17717.559359,2742.007386,56178.967309,10,8,16669.377315,2693.042969,171406.029059
646,0.000239,0.000002,0.000000,0.000006,10,8,0.000002,0.000000,0.000017
647,0.000732,0.000005,0.000001,0.000017,10,8,0.000005,0.000001,0.000052
648,0.000059,0.000000,0.000000,0.000001,10,8,0.000000,0.000000,0.000004
650,13.431138,0.098620,0.015263,0.315791,10,8,0.092786,0.014990,0.956960
651,0.116952,0.000859,0.000133,0.002750,10,8,0.000808,0.000131,0.008333
652,92.356506,0.678141,0.104951,2.140175,10,8,0.638022,0.103076,6.523652
653,65.531761,0.481177,0.074468,1.537823,10,8,0.452710,0.073138,4.793310
654,1914.617065,14.058356,2.175701,44.576338,10,8,13.226655,2.136849,136.005580
655,200.644531,1.473262,0.228005,4.637769,10,8,1.386103,0.223934,14.538567
656,161.625137,1.186756,0.183665,3.735861,10,8,1.116547,0.180385,11.711248
657,0.228171,0.001675,0.000259,0.005274,10,8,0.001576,0.000255,0.016533
658,572.750000,4.205501,0.650852,13.334832,10,8,3.956701,0.639230,40.685523
659,0.130593,0.000959,0.000148,0.003040,10,8,0.000902,0.000146,0.009277
665,13.777968,0.101167,0.015657,0.323945,10,8,0.095182,0.015377,0.981671
666,0.012696,0.000093,0.000014,0.000299,10,8,0.000088,0.000014,0.000905
669,7.093507,0.052085,0.008061,0.166781,10,8,0.049004,0.007917,0.505408
671,4.960806,0.036425,0.005637,0.116638,10,8,0.034270,0.005537,0.353454
674,0.000576,0.000004,0.000001,0.000014,10,8,0.000004,0.000001,0.000041
675,47016.574219,345.226071,53.427925,1094.645361,10,8,324.802278,52.473855,3339.840933
676,16.949883,0.124457,0.019261,0.398523,10,8,0.117094,0.018917,1.207668
677,0.090904,0.000667,0.000103,0.002137,10,8,0.000628,0.000101,0.006477
678,59097.335938,433.930831,67.156064,1375.911064,10,8,408.259208,65.956848,4198.002617
679,17.074675,0.125373,0.019403,0.401457,10,8,0.117956,0.019057,1.216559
680,1.246636,0.009154,0.001417,0.029311,10,8,0.008612,0.001391,0.088822
681,0.043202,0.000317,0.000049,0.001016,10,8,0.000298,0.000048,0.003078
682,0.058672,0.000431,0.000067,0.001379,10,8,0.000405,0.000065,0.004180
688,230728.875000,1694.160503,262.191903,5371.856562,10,8,1593.932893,257.509905,16389.916832
690,18168.515625,133.404983,20.646040,423.001499,10,8,125.512659,20.277361,1290.607689
693,0.000300,0.000002,0.000000,0.000007,10,8,0.000002,0.000000,0.000021
695,2791.191406,20.494731,3.171808,64.984844,10,8,19.282250,3.115169,198.273385
697,5626.538086,41.313679,6.393793,130.997716,10,8,38.869535,6.279618,399.683357
698,0.000477,0.000004,0.000001,0.000011,10,8,0.000003,0.000001,0.000034
700,6.945052,0.050995,0.007892,0.163291,10,8,0.047978,0.007751,0.494830
705,2500.701172,18.361764,2.841706,58.221616,10,8,17.275470,2.790961,177.638296
707,0.000477,0.000004,0.000001,0.000011,10,8,0.000003,0.000001,0.000034
709,260.368530,1.911794,0.295873,6.018251,10,8,1.798691,0.290590,18.866128
710,831.844727,6.107942,0.945278,19.367106,10,8,5.746592,0.928398,59.090419
711,76.681908,0.563048,0.087139,1.776948,10,8,0.529738,0.085582,5.416468
712,0.021021,0.000154,0.000024,0.000487,10,8,0.000145,0.000023,0.001485
714,27274.841797,200.269514,30.994138,635.016046,10,8,188.421443,30.440672,1937.479167
715,107810.429688,791.613844,122.511852,2510.054990,10,8,744.781468,120.324140,7658.356485
716,14734.781250,108.192286,16.744070,343.056895,10,8,101.791562,16.445068,1046.691010
717,5.580477,0.040975,0.006341,0.129925,10,8,0.038551,0.006228,0.396411
718,1138.033203,8.356175,1.293220,26.495822,10,8,7.861819,1.270126,80.840638
719,258691.421875,1899.479592,293.967525,6022.883837,10,8,1787.105175,288.718105,18376.247401
721,375747.812500,2758.983256,426.986151,8748.204368,10,8,2595.760058,419.361398,26691.394376
724,81.196701,0.596199,0.092269,1.881569,10,8,0.560927,0.090621,5.735373
725,509349.187500,3739.970888,578.805895,11858.727153,10,8,3518.711839,568.470075,36181.820856
726,86.074455,0.632014,0.097812,1.994601,10,8,0.594624,0.096065,6.079916
727,25.776791,0.189270,0.029292,0.606059,10,8,0.178073,0.028769,1.836579
728,10.472086,0.076893,0.011900,0.246218,10,8,0.072344,0.011688,0.746129
729,327877.218750,2407.486422,372.587749,7633.675624,10,8,2265.057999,365.934396,23290.887828
731,3.178060,0.023335,0.003611,0.073992,10,8,0.021955,0.003547,0.225755
733,1.420512,0.010430,0.001614,0.033073,10,8,0.009813,0.001585,0.100907
734,2.374763,0.017437,0.002699,0.055289,10,8,0.016405,0.002650,0.168692
735,2.983429,0.021906,0.003390,0.069461,10,8,0.020610,0.003330,0.211929
737,252.110916,1.851161,0.286490,5.827381,10,8,1.741645,0.281374,18.267787
738,2.361325,0.017338,0.002683,0.054581,10,8,0.016313,0.002635,0.171100
740,2.331043,0.017116,0.002649,0.053881,10,8,0.016103,0.002602,0.168906
744,0.901868,0.006622,0.001025,0.021164,10,8,0.006230,0.001007,0.065967
746,35.979744,0.264187,0.040886,0.844330,10,8,0.248557,0.040156,2.631732
749,0.306950,0.002254,0.000349,0.007146,10,8,0.002120,0.000343,0.021804
750,0.216170,0.001587,0.000246,0.005033,10,8,0.001493,0.000241,0.015356
751,71412.953125,524.360051,81.151083,1662.644699,10,8,493.338578,79.701957,5072.847351
752,0.130343,0.000957,0.000148,0.003035,10,8,0.000900,0.000145,0.009259
753,54.634857,0.401164,0.062085,1.282107,10,8,0.377431,0.060976,3.996257
754,0.216244,0.001588,0.000246,0.005075,10,8,0.001494,0.000241,0.015817
756,9659.212891,70.924183,10.976378,224.886920,10,8,66.728263,10.780372,686.146006
757,0.141718,0.001041,0.000161,0.003299,10,8,0.000979,0.000158,0.010067
758,0.126970,0.000932,0.000144,0.002956,10,8,0.000877,0.000142,0.009019
759,0.126354,0.000928,0.000144,0.002942,10,8,0.000873,0.000141,0.008976
762,0.091796,0.000674,0.000104,0.002137,10,8,0.000634,0.000102,0.006521
763,0.127319,0.000935,0.000145,0.002964,10,8,0.000880,0.000142,0.009044
764,0.002330,0.000017,0.000003,0.000054,10,8,0.000016,0.000003,0.000166
765,0.000430,0.000003,0.000000,0.000010,10,8,0.000003,0.000000,0.000031
766,0.000072,0.000001,0.000000,0.000002,10,8,0.000000,0.000000,0.000005
767,0.091770,0.000674,0.000104,0.002137,10,8,0.000634,0.000102,0.006519
769,0.091867,0.000675,0.000104,0.002123,10,8,0.000635,0.000103,0.006657
772,8.921874,0.065510,0.010138,0.209770,10,8,0.061635,0.009957,0.635678
776,90.671669,0.665770,0.103036,2.101132,10,8,0.626383,0.101196,6.404642
777,0.003321,0.000024,0.000004,0.000077,10,8,0.000023,0.000004,0.000235
778,0.091357,0.000671,0.000104,0.002117,10,8,0.000631,0.000102,0.006453
779,0.000091,0.000001,0.000000,0.000002,10,8,0.000001,0.000000,0.000006
781,2497.624756,18.339175,2.838210,58.149991,10,8,17.254218,2.787528,177.419762
784,0.087055,0.000639,0.000099,0.002047,10,8,0.000601,0.000097,0.006203
785,0.000291,0.000002,0.000000,0.000007,10,8,0.000002,0.000000,0.000021
786,17.793829,0.130654,0.020220,0.418365,10,8,0.122924,0.019859,1.267798
791,2283.315186,16.765576,2.594676,53.160410,10,8,15.773714,2.548343,162.196197
792,45.111435,0.331237,0.051263,1.058622,10,8,0.311641,0.050348,3.299668
793,261716.812500,1921.693965,297.405469,6093.321334,10,8,1808.005332,292.094657,18591.157220
794,88.282280,0.648226,0.100321,2.045763,10,8,0.609876,0.098529,6.235866
797,69.811852,0.512604,0.079332,1.638263,10,8,0.482278,0.077915,5.106376
798,232364.531250,1706.170548,264.050604,5409.938101,10,8,1605.232417,259.335414,16506.106320
799,0.029346,0.000215,0.000033,0.000683,10,8,0.000203,0.000033,0.002085
802,4.097268,0.030085,0.004656,0.095393,10,8,0.028305,0.004573,0.291051
804,0.108644,0.000798,0.000123,0.002554,10,8,0.000751,0.000121,0.007741
805,6.662831,0.048923,0.007571,0.156655,10,8,0.046029,0.007436,0.474722
806,358.641357,2.633377,0.407547,8.349930,10,8,2.477584,0.400269,25.476231
807,2334.187500,17.139113,2.652486,54.344825,10,8,16.125152,2.605120,165.809932
809,0.000168,0.000001,0.000000,0.000004,10,8,0.000001,0.000000,0.000012
811,55134.640625,404.834161,62.653001,1283.651130,10,8,380.883915,61.534197,3916.510989
812,51.256680,0.376360,0.058246,1.202832,10,8,0.354094,0.057206,3.749161
813,4.960842,0.036426,0.005637,0.116415,10,8,0.034271,0.005537,0.362860
814,0.002815,0.000021,0.000003,0.000066,10,8,0.000019,0.000003,0.000206
815,57004.945312,418.567146,64.778347,1327.195781,10,8,393.804449,63.621591,4049.368822
816,157.250259,1.154633,0.178693,3.634738,10,8,1.086324,0.175503,11.394248
817,17.497385,0.128477,0.019883,0.411395,10,8,0.120876,0.019528,1.246677
818,0.000097,0.000001,0.000000,0.000002,10,8,0.000001,0.000000,0.000007
819,732.927185,5.381625,0.832872,17.064096,10,8,5.063245,0.817999,52.063772
821,4447.480957,32.656279,5.053956,103.546770,10,8,30.724313,4.963706,315.928568
822,0.001441,0.000011,0.000002,0.000034,10,8,0.000010,0.000002,0.000102
824,49461.886719,363.181136,56.206689,1151.577412,10,8,341.695109,55.202999,3513.544673
825,1661.136353,12.197137,1.887655,38.674770,10,8,11.475546,1.853947,117.999477
827,0.000578,0.000004,0.000001,0.000013,10,8,0.000004,0.000001,0.000041
830,237100.953125,1740.948418,269.432901,5520.212027,10,8,1637.952806,264.621599,16842.559920
833,187.440872,1.376312,0.213001,4.332575,10,8,1.294889,0.209197,13.581839
834,212.111176,1.557457,0.241035,4.902813,10,8,1.465317,0.236731,15.369433
835,24.279488,0.178276,0.027590,0.570855,10,8,0.167729,0.027098,1.729897
836,201.559265,1.479978,0.229045,4.658913,10,8,1.392422,0.224955,14.604848
838,95.066559,0.698040,0.108030,2.202975,10,8,0.656744,0.106101,6.715078
841,46.475327,0.341252,0.052813,1.090628,10,8,0.321063,0.051870,3.399430
842,94.620865,0.694768,0.107524,2.192647,10,8,0.653665,0.105604,6.683596
844,88.723450,0.651465,0.100822,2.055986,10,8,0.612924,0.099022,6.267029
846,45614.117188,334.928325,51.834224,1061.993193,10,8,315.113753,50.908613,3240.216844
847,79.920456,0.586828,0.090819,1.851994,10,8,0.552111,0.089197,5.645225
850,81.524704,0.598607,0.092642,1.889170,10,8,0.563193,0.090987,5.758541
851,81.922462,0.601528,0.093094,1.898387,10,8,0.565941,0.091431,5.786637
852,75.870544,0.557091,0.086217,1.780441,10,8,0.524133,0.084677,5.549538
853,81.188278,0.596137,0.092259,1.881374,10,8,0.560869,0.090612,5.734778
854,0.110478,0.000811,0.000126,0.002560,10,8,0.000763,0.000123,0.007804
855,82.856621,0.608387,0.094155,1.920034,10,8,0.572394,0.092474,5.852622
856,184.308960,1.353315,0.209442,4.260183,10,8,1.273252,0.205702,13.354903
858,89.275520,0.655519,0.101449,2.068779,10,8,0.616738,0.099638,6.306025
859,91.211731,0.669735,0.103650,2.113647,10,8,0.630113,0.101799,6.442790
860,83.637192,0.614118,0.095042,1.938122,10,8,0.577787,0.093345,5.907758
862,77.484756,0.568943,0.088051,1.795552,10,8,0.535284,0.086479,5.473178
866,72.233185,0.530383,0.082083,1.695084,10,8,0.499005,0.080617,5.283484
867,68.995789,0.506612,0.078404,1.619112,10,8,0.476640,0.077004,5.046685
870,67.055412,0.492364,0.076199,1.573578,10,8,0.463236,0.074839,4.904757
871,169.282990,1.242985,0.192367,3.912867,10,8,1.169449,0.188932,12.266131
872,0.008204,0.000060,0.000009,0.000190,10,8,0.000057,0.000009,0.000594
873,75.983101,0.557917,0.086344,1.783082,10,8,0.524910,0.084803,5.557771
874,68.167778,0.500532,0.077463,1.599682,10,8,0.470920,0.076080,4.986121
875,63.577286,0.466826,0.072247,1.491957,10,8,0.439208,0.070957,4.650350
876,60.657593,0.445387,0.068929,1.423441,10,8,0.419038,0.067698,4.436789
880,58.740337,0.431310,0.066750,1.378449,10,8,0.405793,0.065558,4.296552
881,0.001264,0.000009,0.000001,0.000030,10,8,0.000009,0.000001,0.000092
885,0.065631,0.000482,0.000075,0.001540,10,8,0.000453,0.000073,0.004801
886,2.237716,0.016431,0.002543,0.052512,10,8,0.015459,0.002497,0.163677
887,96.336708,0.707366,0.109474,2.232408,10,8,0.665518,0.107519,6.804795
889,0.000076,0.000001,0.000000,0.000002,10,8,0.000001,0.000000,0.000005
891,0.050438,0.000370,0.000057,0.001174,10,8,0.000348,0.000056,0.003583
894,0.283921,0.002085,0.000323,0.006579,10,8,0.001961,0.000317,0.020055
895,0.027251,0.000200,0.000031,0.000631,10,8,0.000188,0.000030,0.001925
896,0.153123,0.001124,0.000174,0.003548,10,8,0.001058,0.000171,0.010816
897,597.037354,4.383834,0.678452,13.900293,10,8,4.124484,0.666336,42.410784
898,0.024961,0.000183,0.000028,0.000581,10,8,0.000172,0.000028,0.001773
899,17596.687500,129.206251,19.996236,409.688129,10,8,121.562327,19.639160,1249.987652
901,0.469466,0.003447,0.000533,0.010930,10,8,0.003243,0.000524,0.033349
902,247.566544,1.817794,0.281326,5.722341,10,8,1.710252,0.276302,17.938505
904,60.017746,0.440689,0.068202,1.408426,10,8,0.414618,0.066984,4.389988
910,0.605269,0.004444,0.000688,0.014026,10,8,0.004181,0.000676,0.042754
911,0.000553,0.000004,0.000001,0.000013,10,8,0.000004,0.000001,0.000039
916,0.049292,0.000362,0.000056,0.001142,10,8,0.000341,0.000055,0.003482
918,0.469213,0.003445,0.000533,0.010873,10,8,0.003241,0.000524,0.033143
919,13.329031,0.097870,0.015147,0.313390,10,8,0.092080,0.014876,0.949685
921,0.882907,0.006483,0.001003,0.020759,10,8,0.006099,0.000985,0.062907
924,490665.843750,3602.785705,557.574822,11423.739366,10,8,3389.642618,547.618129,34854.642148
925,0.009766,0.000072,0.000011,0.000227,10,8,0.000067,0.000011,0.000694
926,0.092041,0.000676,0.000105,0.002143,10,8,0.000636,0.000103,0.006538
927,30823.654297,226.327189,35.026880,717.639912,10,8,212.937529,34.401400,2189.570466
929,80.808167,0.593346,0.091827,1.872565,10,8,0.558243,0.090188,5.707928
930,1.543023,0.011330,0.001753,0.035756,10,8,0.010660,0.001722,0.108992
931,1007.348877,7.396606,1.144715,23.453214,10,8,6.959019,1.124273,71.557426
934,91.445457,0.671452,0.103915,2.119063,10,8,0.631728,0.102060,6.459299
935,29889.044922,219.464683,33.964824,695.880228,10,8,206.481013,33.358309,2123.180120
937,0.002313,0.000017,0.000003,0.000054,10,8,0.000016,0.000003,0.000164
938,0.003239,0.000024,0.000004,0.000075,10,8,0.000022,0.000004,0.000230
939,700.909973,5.146534,0.796489,16.318668,10,8,4.842062,0.782266,49.789417
940,1.583124,0.011624,0.001799,0.036858,10,8,0.010937,0.001767,0.112458
941,22597.742188,165.927226,25.679252,526.123268,10,8,156.110866,25.220694,1605.239548
942,4022.151855,29.533238,4.570627,93.644208,10,8,27.786033,4.489009,285.715147
945,0.020094,0.000148,0.000023,0.000468,10,8,0.000139,0.000022,0.001427
949,0.030253,0.000222,0.000034,0.000701,10,8,0.000209,0.000034,0.002137
951,0.000240,0.000002,0.000000,0.000006,10,8,0.000002,0.000000,0.000017
953,31700.568359,232.766059,36.023373,738.056328,10,8,218.995471,35.380099,2251.862403
956,374.613831,2.750657,0.425698,8.721803,10,8,2.587926,0.418096,26.610842
960,0.525491,0.003858,0.000597,0.012146,10,8,0.003630,0.000586,0.038077
961,81.936226,0.601629,0.093109,1.898706,10,8,0.566036,0.091447,5.787610
963,771.798889,5.667046,0.877044,17.969112,10,8,5.331780,0.861383,54.825039
964,41797.488281,306.904169,47.497146,973.133994,10,8,288.747524,46.648982,2969.101101
965,764.113037,5.610612,0.868310,17.790169,10,8,5.278684,0.852805,54.279072
968,0.003179,0.000023,0.000004,0.000074,10,8,0.000022,0.000004,0.000226
970,7107.339355,52.186678,8.076522,165.473903,10,8,49.099281,7.932298,504.872660
971,70387.960938,516.833896,79.986319,1638.780711,10,8,486.257675,78.557992,5000.036626
972,80.752289,0.592935,0.091764,1.871270,10,8,0.557857,0.090125,5.703982
973,0.000082,0.000001,0.000000,0.000002,10,8,0.000001,0.000000,0.000006
975,0.017768,0.000130,0.000020,0.000412,10,8,0.000123,0.000020,0.001255
978,1.722635,0.012649,0.001958,0.040107,10,8,0.011900,0.001923,0.122368
979,17138.656250,125.843090,19.475746,399.024192,10,8,118.398133,19.127965,1217.451221
982,0.674637,0.004954,0.000767,0.015633,10,8,0.004661,0.000753,0.047653
983,154.615952,1.135290,0.175700,3.573848,10,8,1.068126,0.172562,11.203367
985,13.879533,0.101912,0.015772,0.326333,10,8,0.095883,0.015491,0.988907
988,70486.390625,517.556630,80.098171,1641.072362,10,8,486.937652,78.667847,5007.028618
989,9861.532227,72.409742,11.206287,229.597343,10,8,68.125936,11.006174,700.517840
990,4.353585,0.031967,0.004947,0.101361,10,8,0.030076,0.004859,0.309259
991,0.009918,0.000073,0.000011,0.000231,10,8,0.000069,0.000011,0.000705
992,0.126325,0.000928,0.000144,0.002941,10,8,0.000873,0.000141,0.008974
993,4304.223633,31.604391,4.891163,100.211436,10,8,29.734656,4.803821,305.752227
994,0.000093,0.000001,0.000000,0.000002,10,8,0.000001,0.000000,0.000007
996,0.009796,0.000072,0.000011,0.000228,10,8,0.000068,0.000011,0.000696
998,22222.300781,163.170493,25.252615,517.382197,10,8,153.517223,24.801675,1578.569919
1000,3200.811035,23.502423,3.637285,74.521656,10,8,22.112005,3.572334,227.370877
1002,767.220703,5.633430,0.871842,17.862522,10,8,5.300153,0.856273,54.499826
1004,0.262524,0.001928,0.000298,0.006112,10,8,0.001814,0.000293,0.018648
1005,1.416794,0.010403,0.001610,0.032986,10,8,0.009788,0.001581,0.100643
1007,74845.703125,549.565519,85.051935,1742.566384,10,8,517.052875,83.533151,5316.694104
1008,1.179222,0.008659,0.001340,0.027455,10,8,0.008146,0.001316,0.083767
1010,84.707901,0.621980,0.096259,1.962934,10,8,0.585183,0.094540,5.983388
1012,0.164968,0.001211,0.000187,0.003823,10,8,0.001140,0.000184,0.011653
1013,0.008286,0.000061,0.000009,0.000192,10,8,0.000057,0.000009,0.000585
1014,6317.177734,46.384801,7.178611,147.077268,10,8,43.640647,7.050422,448.743217
1015,0.159197,0.001169,0.000181,0.003706,10,8,0.001100,0.000178,0.011309
1016,128698.492188,944.987498,146.248287,2996.373296,10,8,889.081438,143.636710,9142.148261
1017,0.050522,0.000371,0.000057,0.001176,10,8,0.000349,0.000056,0.003589
1020,0.002498,0.000018,0.000003,0.000058,10,8,0.000017,0.000003,0.000177
1022,13031.139648,95.683048,14.808113,303.392512,10,8,90.022379,14.543683,925.672156
1023,1899.829590,13.949777,2.158897,44.232054,10,8,13.124499,2.120346,134.955146
1025,0.000787,0.000006,0.000001,0.000018,10,8,0.000005,0.000001,0.000056
1026,578.591919,4.248396,0.657491,13.470844,10,8,3.997058,0.645750,41.100506
1029,0.044595,0.000327,0.000051,0.001038,10,8,0.000308,0.000050,0.003168
