ID,Size,Total_Transfer_Time,Transfer_Time_Parralelized,Chunking_Time,N,K,Total_Read_Time,Read_Time_Parralelized,Reconstruct_Time
0,0.706456,0.005050,0.002103,inf,3,2,0.004553,0.002078,inf
1,0.391467,0.003043,0.001165,inf,3,2,0.003010,0.001151,inf
2,0.001680,0.000016,0.000005,inf,4,2,0.000015,0.000005,inf
3,0.000925,0.000009,0.000003,inf,4,2,0.000008,0.000003,inf
4,50629.371094,393.510768,150.682652,1191.495021,3,2,389.296893,148.909915,2143.902495
5,59007.406250,421.778709,175.617281,1388.660954,3,2,380.328156,173.551195,2498.670688
6,0.000385,0.000003,0.000001,0.000009,3,2,0.000003,0.000001,0.000016
7,1.414693,0.017103,0.004210,0.044214,5,2,0.016087,0.004161,0.059760
8,24.344404,0.189214,0.072454,0.571628,3,2,0.187188,0.071601,1.074015
9,6592.832031,62.973021,19.621524,180.599912,4,2,58.812534,19.390682,278.836476
10,0.117970,0.001127,0.000351,0.003232,4,2,0.001052,0.000347,0.004989
11,0.702234,0.005458,0.002090,0.016526,3,2,0.005400,0.002065,0.029736
12,0.011613,0.000090,0.000035,0.000273,3,2,0.000089,0.000034,0.000492
13,0.015084,0.000117,0.000045,0.000355,3,2,0.000116,0.000044,0.000639
14,0.002154,0.000017,0.000006,0.000051,3,2,0.000017,0.000006,0.000091
15,0.001658,0.000020,0.000005,0.000052,5,2,0.000019,0.000005,0.000070
16,0.063653,0.000495,0.000189,0.001498,3,2,0.000489,0.000187,0.002695
17,0.049008,0.000468,0.000146,0.001343,4,2,0.000437,0.000144,0.002073
18,0.255233,0.001984,0.000760,0.006007,3,2,0.001963,0.000751,0.010808
19,12.375332,0.096186,0.036831,0.290584,3,2,0.095156,0.036398,0.545969
20,0.000378,0.000003,0.000001,0.000009,3,2,0.000003,0.000001,0.000017
21,235918.734375,2253.434544,702.139090,6462.610064,4,2,2104.555149,693.878631,9977.919683
22,0.014689,0.000114,0.000044,0.000346,3,2,0.000113,0.000043,0.000622
23,0.000288,0.000002,0.000001,0.000007,3,2,0.000002,0.000001,0.000012
24,100636.187500,1226.082826,299.512463,3145.190348,5,2,1163.976360,295.988787,4251.147674
25,0.049225,0.000470,0.000147,0.001348,4,2,0.000439,0.000145,0.002082
26,180627.671875,1403.907108,537.582357,4250.832414,3,2,1388.873492,531.257858,7648.685103
27,0.009455,0.000068,0.000028,0.000223,3,2,0.000061,0.000028,0.000400
28,1.014138,0.007249,0.003018,0.023866,3,2,0.006537,0.002983,0.042944
29,0.721532,0.006892,0.002147,0.019765,4,2,0.006437,0.002122,0.030516
30,0.003650,0.000035,0.000011,0.000100,4,2,0.000033,0.000011,0.000154
31,0.006284,0.000045,0.000019,0.000148,3,2,0.000041,0.000018,0.000266
32,1000.088318,7.148526,2.976453,23.535751,3,2,6.446000,2.941436,42.348775
33,13.075246,0.124891,0.038914,0.357525,4,2,0.116640,0.038457,0.577630
34,45.951294,0.328455,0.136760,1.085242,3,2,0.296176,0.135151,2.073048
35,0.000001,0.000000,0.000000,0.000000,3,2,0.000000,0.000000,0.000000
36,0.009766,0.000070,0.000029,0.000231,3,2,0.000063,0.000029,0.000441
37,56905.156250,406.752048,169.360584,1339.187292,3,2,366.778249,167.368107,2409.650838
38,0.044900,0.000321,0.000134,0.001057,3,2,0.000289,0.000132,0.001901
39,23.662697,0.169138,0.070425,0.555621,3,2,0.152516,0.069596,1.043940
40,0.222609,0.001591,0.000663,0.005227,3,2,0.001435,0.000655,0.009821
41,3.455428,0.024699,0.010284,0.081137,3,2,0.022272,0.010163,0.152445
42,0.000072,0.000001,0.000000,0.000002,3,2,0.000000,0.000000,0.000003
43,0.000104,0.000001,0.000000,0.000003,4,2,0.000001,0.000000,0.000005
44,0.000090,0.000001,0.000000,0.000002,3,2,0.000001,0.000000,0.000004
45,0.000198,0.000001,0.000001,0.000005,3,2,0.000001,0.000001,0.000009
46,3451.168213,24.668586,10.271334,81.218661,3,2,22.244266,10.150495,146.139839
47,0.004682,0.000033,0.000014,0.000110,3,2,0.000030,0.000014,0.000198
48,10848.284180,103.619996,32.286560,297.171103,4,2,96.774054,31.906718,458.816077
49,0.003695,0.000026,0.000011,0.000087,3,2,0.000024,0.000011,0.000156
50,0.001874,0.000013,0.000006,0.000044,3,2,0.000012,0.000006,0.000079
51,304.385010,2.175712,0.905908,7.163297,3,2,1.961893,0.895250,12.889194
52,82.572632,1.164043,0.375330,2.560532,5,2,1.105232,0.368628,3.623641
53,2285.165039,21.827304,6.801086,62.598380,4,2,20.385222,6.721074,96.648506
54,73721.015625,526.950035,219.407785,1734.926213,3,2,475.163707,216.826517,3121.718993
55,70072.625000,669.315534,208.549479,1919.525606,4,2,625.095350,206.095956,2963.643503
56,79666.226562,569.445775,237.101865,1874.838859,3,2,513.483153,234.312431,3373.469159
57,74793.226562,581.321463,222.598889,1760.159274,3,2,575.096433,219.980078,3167.121803
58,0.471746,0.003372,0.001404,0.011102,3,2,0.003041,0.001387,0.019976
59,37189.414062,355.223635,110.682780,1018.743519,4,2,331.754801,109.380630,1572.884780
60,61327.550781,585.784854,182.522473,1679.968519,4,2,547.083355,180.375149,2593.780344
61,0.429507,0.003070,0.001278,0.010108,3,2,0.002768,0.001263,0.018187
62,74725.390625,713.757544,222.396996,2046.980554,4,2,666.601175,219.780561,3160.427034
63,81833.335938,584.936044,243.551595,1925.838900,3,2,527.451107,240.686282,3465.235482
64,1043.456421,8.110141,3.105525,24.556361,3,2,8.023294,3.068989,44.185199
65,0.048340,0.000376,0.000144,0.001138,3,2,0.000372,0.000142,0.002047
66,0.639616,0.006109,0.001904,0.017521,4,2,0.005706,0.001881,0.027052
67,26.608343,0.206810,0.079191,0.624788,3,2,0.204596,0.078260,1.173895
68,445451.375000,4254.835965,1325.748140,12202.416001,4,2,3973.728442,1310.151103,18839.868968
69,0.002055,0.000020,0.000006,0.000056,4,2,0.000018,0.000006,0.000087
70,3.419169,0.032659,0.010176,0.093663,4,2,0.030501,0.010056,0.144610
71,10.665481,0.082896,0.031743,0.250435,3,2,0.082008,0.031369,0.470535
72,3.247643,0.025242,0.009666,0.076258,3,2,0.024972,0.009552,0.143278
73,4.037049,0.031377,0.012015,0.094794,3,2,0.031041,0.011874,0.178105
74,14323.184570,136.811343,42.628526,392.360348,4,2,127.772523,42.127013,605.783113
75,0.003685,0.000035,0.000011,0.000101,4,2,0.000033,0.000011,0.000156
76,7.465809,0.058027,0.022220,0.175304,3,2,0.057406,0.021958,0.329373
77,0.000378,0.000003,0.000001,0.000009,3,2,0.000003,0.000001,0.000017
78,2397.142578,18.631506,7.134353,56.413568,3,2,18.431992,7.050419,101.507087
79,87.686806,0.681535,0.260973,2.033268,3,2,0.674237,0.257902,3.836101
80,0.000514,0.000005,0.000002,0.000014,4,2,0.000005,0.000002,0.000023
81,107.007172,0.831701,0.318474,2.481266,3,2,0.822794,0.314727,4.681323
82,1589.519897,12.354354,4.730714,37.407240,3,2,12.222059,4.675059,67.308276
83,3817.052490,29.667587,11.360275,89.829262,3,2,29.349894,11.226625,161.633222
84,2.382184,0.018515,0.007090,0.056062,3,2,0.018317,0.007006,0.100874
85,0.244124,0.001897,0.000727,0.005745,3,2,0.001877,0.000718,0.010337
86,56048.671875,680.566186,166.811523,1751.693364,5,2,637.366370,164.849035,2367.649123
87,0.209498,0.001628,0.000624,0.004930,3,2,0.001611,0.000616,0.008871
88,0.049282,0.000471,0.000147,0.001350,4,2,0.000440,0.000145,0.002084
89,6197.583008,48.169977,18.445188,145.851887,3,2,47.654153,18.228185,262.436870
90,3868.282471,36.948831,11.512745,105.965307,4,2,34.507704,11.377301,163.604692
91,6197.586914,59.197742,18.445199,169.772815,4,2,55.286679,18.228197,262.120025
92,1164.681641,11.124737,3.466314,31.904559,4,2,10.389750,3.425534,49.258911
93,27.014547,0.209967,0.080400,0.634326,3,2,0.207719,0.079455,1.191815
94,0.004021,0.000038,0.000012,0.000110,4,2,0.000036,0.000012,0.000178
95,16.983795,0.205331,0.050547,0.530003,5,2,0.193134,0.049952,0.751316
96,17.405254,0.135280,0.051801,0.408691,3,2,0.133832,0.051192,0.767877
97,4.450742,0.034593,0.013246,0.104507,3,2,0.034222,0.013090,0.196356
98,2.254505,0.021534,0.006710,0.061646,4,2,0.020112,0.006631,0.099598
99,0.005913,0.000046,0.000018,0.000139,3,2,0.000045,0.000017,0.000261
100,0.208012,0.001617,0.000619,0.004884,3,2,0.001599,0.000612,0.009177
101,20.604153,0.160143,0.061322,0.483804,3,2,0.158428,0.060600,0.909005
102,209.210403,1.998323,0.622650,5.706409,4,2,1.866299,0.615325,9.443105
103,2.091487,0.016256,0.006225,0.048982,3,2,0.016082,0.006151,0.094413
104,268.434204,2.564014,0.798911,7.321793,4,2,2.394615,0.789512,12.116282
105,120.941620,0.940004,0.359945,2.804376,3,2,0.929938,0.355711,5.290924
106,0.963304,0.007487,0.002867,0.022337,3,2,0.007407,0.002833,0.042142
107,238043.968750,2273.734231,708.464193,6520.827404,4,2,2123.513681,700.129320,10067.804100
108,15.096419,0.117335,0.044930,0.354477,3,2,0.116079,0.044401,0.666017
109,0.018649,0.000145,0.000056,0.000438,3,2,0.000143,0.000055,0.000823
110,87589.218750,680.776791,260.682199,2061.295959,3,2,673.486752,257.615349,3708.968541
111,187.958237,1.795328,0.559400,5.126736,4,2,1.676715,0.552818,8.483848
112,42.014160,0.401308,0.125042,1.151442,4,2,0.374795,0.123571,1.897449
113,1.021202,0.009754,0.003039,0.027987,4,2,0.009110,0.003004,0.046120
114,0.021510,0.000154,0.000064,0.000508,3,2,0.000139,0.000063,0.000970
115,75392.687500,538.898969,224.382999,1774.266791,3,2,485.938353,221.743199,3192.505998
116,745098.937500,5791.192920,2217.556362,17534.914126,3,2,5729.178440,2191.467463,31551.240652
117,16.488413,0.117857,0.049073,0.387163,3,2,0.106275,0.048495,0.727428
118,12.417477,0.088759,0.036957,0.291573,3,2,0.080036,0.036522,0.547829
119,10.621362,0.075920,0.031611,0.249399,3,2,0.068459,0.031239,0.468588
120,3555.364990,25.413374,10.581443,83.670794,3,2,22.915859,10.456956,150.552055
121,2267.520752,21.658770,6.748574,62.115043,4,2,20.227823,6.669179,95.902261
122,103.182541,0.985573,0.307091,2.796107,4,2,0.920458,0.303478,4.521049
123,152989.890625,1461.319743,455.327055,4190.909253,4,2,1364.773607,449.970267,6470.536751
124,1322.803467,12.635076,3.936915,36.236050,4,2,11.800304,3.890598,55.946497
125,0.003654,0.000026,0.000011,0.000086,3,2,0.000024,0.000011,0.000155
126,16.967880,0.121285,0.050500,0.398421,3,2,0.109365,0.049906,0.748581
127,17.990440,0.171840,0.053543,0.491924,4,2,0.160487,0.052913,0.794770
128,17.684347,0.126406,0.052632,0.415244,3,2,0.113983,0.052013,0.780190
129,0.440332,0.004206,0.001311,0.012040,4,2,0.003928,0.001295,0.019453
130,1516.994507,10.843317,4.514865,35.700451,3,2,9.777683,4.461749,64.237186
131,10.629360,0.075978,0.031635,0.249587,3,2,0.068511,0.031263,0.468941
132,0.402070,0.002874,0.001197,0.009441,3,2,0.002592,0.001183,0.017738
133,637148.062500,4554.267071,1896.273996,14994.433624,3,2,4106.693770,1873.964890,26980.057063
134,0.141835,0.001014,0.000422,0.003338,3,2,0.000914,0.000417,0.006006
135,37878.441406,270.751099,112.733457,891.418822,3,2,244.142874,111.407181,1603.963930
136,0.423059,0.003024,0.001259,0.009956,3,2,0.002727,0.001244,0.017914
137,134.040802,0.958109,0.398931,3.108117,3,2,0.863951,0.394238,5.863984
138,17563.453125,125.541708,52.272182,413.332548,3,2,113.204022,51.657215,743.725039
139,453.276428,3.239972,1.349037,10.667259,3,2,2.921562,1.333166,19.194006
140,0.002432,0.000017,0.000007,0.000057,3,2,0.000016,0.000007,0.000103
141,0.923294,0.006600,0.002748,0.021728,3,2,0.005951,0.002716,0.039097
142,377.986877,3.610433,1.124961,10.354336,4,2,3.371899,1.111726,15.986533
143,229026.171875,1637.054892,681.625512,5389.826846,3,2,1476.172351,673.606388,9698.121284
144,0.000099,0.000001,0.000000,0.000003,4,2,0.000001,0.000000,0.000004
145,18.073124,0.140471,0.053789,0.424373,3,2,0.138967,0.053156,0.797342
146,0.049292,0.000383,0.000147,0.001157,3,2,0.000379,0.000145,0.002175
147,7621.796387,59.239506,22.683918,179.368857,3,2,58.605145,22.417048,322.745235
148,0.001032,0.000008,0.000003,0.000024,3,2,0.000008,0.000003,0.000044
149,528.913086,4.110914,1.574146,12.447267,3,2,4.066893,1.555627,22.396843
150,219955.812500,2100.960855,654.630394,6025.331779,4,2,1962.155057,646.928860,9302.785711
151,5.442003,0.042297,0.016196,0.128070,3,2,0.041844,0.016006,0.230442
152,5.518858,0.042895,0.016425,0.129879,3,2,0.042435,0.016232,0.233696
153,219399.781250,1705.258719,652.975539,5163.282525,3,2,1686.998106,645.293474,9290.491435
154,9194.812500,65.723549,27.365513,216.387703,3,2,59.264528,27.043566,389.354658
155,201595.812500,2437.255397,599.987537,6300.489113,5,2,2292.478786,592.928860,8515.958232
156,0.354508,0.003386,0.001055,0.009711,4,2,0.003162,0.001043,0.014994
157,229641.203125,1641.451071,683.455962,5404.300790,3,2,1480.136492,675.415303,9724.164804
158,51021.628906,396.559546,151.850086,1200.726288,3,2,392.313023,150.063614,2160.512666
159,445.798065,3.464912,1.326780,10.491266,3,2,3.427809,1.311171,18.877335
160,0.049210,0.000382,0.000146,0.001158,3,2,0.000378,0.000145,0.002084
161,0.003838,0.000030,0.000011,0.000090,3,2,0.000030,0.000011,0.000163
162,0.015760,0.000122,0.000047,0.000371,3,2,0.000121,0.000046,0.000667
163,0.021191,0.000202,0.000063,0.000580,4,2,0.000189,0.000062,0.000896
164,221263.937500,2113.455726,658.523624,6061.165736,4,2,1973.824419,650.776287,9358.111398
165,0.000540,0.000004,0.000002,0.000013,3,2,0.000004,0.000002,0.000023
166,432.141479,3.358768,1.286135,10.169876,3,2,3.322801,1.271004,18.299046
167,0.464919,0.004441,0.001384,0.012736,4,2,0.004147,0.001367,0.019663
168,466.175995,4.452792,1.387429,12.770133,4,2,4.158606,1.371106,19.716394
169,260.583618,2.025355,0.775546,6.102793,3,2,2.003667,0.766422,11.763129
170,0.001494,0.000012,0.000004,0.000035,3,2,0.000011,0.000004,0.000067
171,0.994666,0.009501,0.002960,0.027130,4,2,0.008873,0.002925,0.044896
172,3.930540,0.030550,0.011698,0.092052,3,2,0.030223,0.011560,0.177430
173,0.000132,0.000001,0.000000,0.000003,3,2,0.000001,0.000000,0.000006
174,0.534011,0.005101,0.001589,0.014566,4,2,0.004764,0.001571,0.024104
175,0.000119,0.000001,0.000000,0.000003,3,2,0.000001,0.000000,0.000005
176,2485.687500,19.319711,7.397879,58.497355,3,2,19.112827,7.310846,105.256524
177,269.901886,2.097780,0.803279,6.321024,3,2,2.075316,0.793829,12.183769
178,98.156578,0.937566,0.292133,2.659911,4,2,0.875623,0.288696,4.300831
179,0.002728,0.000021,0.000008,0.000063,3,2,0.000021,0.000008,0.000119
180,0.000009,0.000000,0.000000,0.000000,3,2,0.000000,0.000000,0.000000
181,0.003777,0.000029,0.000011,0.000088,3,2,0.000029,0.000011,0.000165
182,5.192367,0.049596,0.015453,0.140706,4,2,0.046319,0.015272,0.227509
183,2.263358,0.017592,0.006736,0.052482,3,2,0.017403,0.006657,0.099017
184,22.378557,0.173935,0.066603,0.525468,3,2,0.172072,0.065819,0.987287
185,3479.346191,27.042805,10.355197,81.881793,3,2,26.753219,10.233371,147.333037
186,37.904400,0.362053,0.112811,1.038810,4,2,0.338133,0.111484,1.711844
187,26686.119141,207.414689,79.422974,628.022379,3,2,205.193607,78.488586,1130.024651
188,0.208573,0.001621,0.000621,0.004908,3,2,0.001604,0.000613,0.008832
189,84.509186,0.807210,0.251515,2.290085,4,2,0.753879,0.248556,3.702856
190,61.600769,0.588395,0.183336,1.688234,4,2,0.549521,0.181179,2.782023
191,3479.863770,27.046827,10.356737,81.893973,3,2,26.757199,10.234893,147.354953
192,17.611805,0.168223,0.052416,0.481571,4,2,0.157109,0.051799,0.778043
193,0.000516,0.000004,0.000002,0.000012,3,2,0.000004,0.000002,0.000023
194,0.018806,0.000146,0.000056,0.000442,3,2,0.000145,0.000055,0.000830
195,14.015666,0.108935,0.041713,0.329100,3,2,0.107769,0.041223,0.618337
196,476.218079,4.548712,1.417316,13.045220,4,2,4.248188,1.400641,20.141112
197,1167.285645,11.149610,3.474064,31.975892,4,2,10.412980,3.433193,49.369044
198,0.074909,0.000582,0.000223,0.001763,3,2,0.000576,0.000220,0.003172
199,466.193542,3.623434,1.387481,10.971246,3,2,3.584633,1.371157,19.740982
200,0.253876,0.001973,0.000756,0.005975,3,2,0.001952,0.000747,0.010750
201,0.152653,0.001458,0.000454,0.004182,4,2,0.001362,0.000449,0.006456
202,0.000465,0.000004,0.000001,0.000011,3,2,0.000004,0.000001,0.000020
203,203.204041,1.579379,0.604774,4.758980,3,2,1.562467,0.597659,9.172930
204,0.000122,0.000001,0.000000,0.000003,3,2,0.000001,0.000000,0.000006
205,101.571136,0.789450,0.302295,2.355216,3,2,0.780996,0.298739,4.443509
206,6286.089355,48.857882,18.708599,147.934766,3,2,48.334692,18.488498,266.184674
207,356826.343750,2773.390340,1061.983166,8397.434194,3,2,2743.691734,1049.489246,15109.824046
208,0.059158,0.000423,0.000176,0.001392,3,2,0.000381,0.000174,0.002505
209,639.942627,4.574242,1.904591,15.060200,3,2,4.124706,1.882184,27.098393
210,17.725325,0.126699,0.052754,0.416206,3,2,0.114247,0.052133,0.781998
211,229833.562500,1642.826035,684.028460,5408.827713,3,2,1481.376331,675.981066,9732.310268
212,0.026583,0.000375,0.000121,0.000831,5,2,0.000356,0.000119,0.001123
213,11.859482,0.084770,0.035296,0.278471,3,2,0.076439,0.034881,0.523211
214,0.004286,0.000031,0.000013,0.000101,3,2,0.000028,0.000013,0.000189
215,0.002839,0.000033,0.000013,0.000078,4,2,0.000031,0.000013,0.000125
216,2.054760,0.014687,0.006115,0.048248,3,2,0.013244,0.006043,0.090651
217,0.000134,0.000001,0.000000,0.000003,3,2,0.000001,0.000000,0.000006
218,16.199196,0.115790,0.048212,0.380372,3,2,0.104411,0.047645,0.714669
219,0.021508,0.000154,0.000064,0.000505,3,2,0.000139,0.000063,0.000949
220,10.337819,0.120884,0.046990,0.282674,4,2,0.112783,0.046151,0.456698
221,28.596247,0.204403,0.085108,0.671465,3,2,0.184315,0.084107,1.261596
222,0.000301,0.000002,0.000001,0.000007,3,2,0.000002,0.000001,0.000013
223,17.712984,0.126611,0.052717,0.415917,3,2,0.114168,0.052097,0.781453
224,785.255127,5.612921,2.337069,18.479937,3,2,5.061308,2.309574,33.251656
225,834.498474,9.758082,3.793175,22.859729,4,2,9.104142,3.725440,35.294182
226,0.608849,0.004352,0.001812,0.014328,3,2,0.003924,0.001791,0.025782
227,0.006306,0.000045,0.000019,0.000148,3,2,0.000041,0.000019,0.000267
228,0.000000,0.000000,0.000000,0.000000,4,2,0.000000,0.000000,0.000000
229,3.901324,0.027886,0.011611,0.091812,3,2,0.025146,0.011474,0.165202
230,70058.843750,500.773217,208.508464,1648.741861,3,2,451.559432,206.055423,2966.644197
231,0.399834,0.004925,0.001817,0.010953,4,2,0.004859,0.001785,0.016911
232,63.755154,0.632068,0.289796,1.505720,3,2,0.617034,0.284621,2.876252
233,13.821864,0.170255,0.062827,0.377940,4,2,0.167983,0.061705,0.610614
234,2363.997559,23.436647,10.745443,55.633544,3,2,22.879216,10.553561,100.103560
235,28989.296875,225.315864,86.277669,682.224609,3,2,222.903089,85.262638,1227.552793
236,0.000744,0.000007,0.000003,0.000018,3,2,0.000007,0.000003,0.000031
237,226161.390625,2242.161656,1028.006321,5322.408024,3,2,2188.832786,1009.649065,9576.812022
238,1.699916,0.017616,0.005059,0.046566,4,2,0.017237,0.005000,0.071896
239,0.437308,0.004532,0.001302,0.011979,4,2,0.004434,0.001286,0.018495
240,0.465053,0.003615,0.001384,0.010944,3,2,0.003576,0.001368,0.019693
241,266.913574,2.766040,0.794386,7.280316,4,2,2.706539,0.785040,12.047646
242,221945.875000,2300.037244,660.553199,6079.846305,4,2,2250.560394,652.781985,9386.953184
243,5.541222,0.054190,0.016492,0.151793,4,2,0.050375,0.016298,0.234360
244,37812.292969,270.278277,112.536586,889.862107,3,2,243.716519,111.212626,1601.162873
245,2151.933350,21.044775,6.404564,58.948715,4,2,19.563083,6.329216,91.013620
246,14.867162,0.118939,0.044248,0.349094,3,2,0.116847,0.043727,0.655903
247,3923.222168,31.386224,11.676256,92.327824,3,2,30.834197,11.538889,166.128980
248,0.000749,0.000006,0.000002,0.000018,3,2,0.000006,0.000002,0.000032
249,39.919510,0.319361,0.118808,0.942788,3,2,0.313744,0.117410,1.800930
250,0.000099,0.000001,0.000000,0.000003,4,2,0.000001,0.000000,0.000004
251,16.876219,0.135012,0.050227,0.396269,3,2,0.132637,0.049636,0.744537
252,0.000103,0.000001,0.000000,0.000002,3,2,0.000001,0.000000,0.000005
253,223844.718750,1790.783251,666.204520,5267.888227,3,2,1759.286613,658.366820,9478.712470
254,0.046736,0.000334,0.000139,0.001100,3,2,0.000301,0.000137,0.001979
255,9362.594727,66.922838,27.864865,220.336235,3,2,60.345957,27.537043,396.459402
256,0.000761,0.000011,0.000003,0.000024,5,2,0.000010,0.000003,0.000032
257,2.240026,0.016011,0.006667,0.052716,3,2,0.014438,0.006588,0.094854
258,50221.511719,486.443828,149.468785,1375.736641,4,2,446.791221,147.710329,2124.062812
259,0.001458,0.000010,0.000004,0.000034,3,2,0.000009,0.000004,0.000062
260,9798.804688,114.580843,44.540021,268.422319,4,2,106.902182,43.744664,414.429513
261,0.001048,0.000007,0.000003,0.000025,3,2,0.000007,0.000003,0.000044
262,10.565745,0.123549,0.048026,0.288906,4,2,0.115269,0.047169,0.466767
263,0.000784,0.000006,0.000002,0.000018,3,2,0.000005,0.000002,0.000035
264,1.496981,0.017505,0.006804,0.040933,4,2,0.016332,0.006683,0.066133
265,479.188324,3.425188,1.426156,11.277061,3,2,3.088575,1.409377,20.291246
266,222093.234375,1587.498987,660.991769,5226.669368,3,2,1431.486582,653.215395,9404.545802
267,0.000334,0.000005,0.000002,0.000010,5,2,0.000005,0.000001,0.000014
268,18.342617,0.181849,0.083376,0.430701,3,2,0.177523,0.081887,0.809231
269,0.000905,0.000011,0.000004,0.000025,4,2,0.000011,0.000004,0.000040
270,0.000906,0.000009,0.000004,0.000021,3,2,0.000009,0.000004,0.000040
271,0.000479,0.000005,0.000002,0.000011,3,2,0.000005,0.000002,0.000021
272,1.501031,0.014881,0.006823,0.035246,3,2,0.014527,0.006701,0.066222
273,4555.191406,45.160120,20.705415,107.200381,3,2,44.086005,20.335676,192.889740
274,0.004032,0.000040,0.000018,0.000095,3,2,0.000039,0.000018,0.000171
275,0.000478,0.000005,0.000002,0.000011,3,2,0.000005,0.000002,0.000020
276,333.130890,3.302656,1.514231,7.839793,3,2,3.224104,1.487191,14.106439
277,922.900513,11.492013,4.195002,25.281359,4,2,11.194017,4.120092,39.033048
278,0.000690,0.000007,0.000003,0.000016,3,2,0.000007,0.000003,0.000029
279,0.000117,0.000001,0.000001,0.000003,3,2,0.000001,0.000001,0.000005
280,0.000206,0.000003,0.000001,0.000006,4,2,0.000002,0.000001,0.000009
281,0.000694,0.000009,0.000003,0.000019,4,2,0.000008,0.000003,0.000029
282,0.000100,0.000001,0.000000,0.000002,3,2,0.000001,0.000000,0.000004
283,565.916748,5.610493,2.572349,13.318099,3,2,5.477050,2.526414,23.963765
284,10.962359,0.108681,0.049829,0.257406,3,2,0.106096,0.048939,0.483632
285,0.000000,0.000000,0.000000,0.000000,3,2,0.000000,0.000000,0.000000
286,0.894695,0.011141,0.004067,0.024464,4,2,0.010852,0.003994,0.039525
287,29.634699,0.369013,0.134703,0.810321,4,2,0.359444,0.132298,1.309183
288,23360.746094,231.598192,106.185210,549.764140,3,2,226.089727,104.289045,989.211613
289,0.208758,0.002152,0.000621,0.005719,4,2,0.002117,0.000614,0.008829
290,223627.687500,2305.702581,665.558594,6125.916823,4,2,2267.614194,657.728493,9458.083568
291,7.863306,0.077957,0.035742,0.184637,3,2,0.076103,0.035104,0.346910
292,18.344072,0.181863,0.083382,0.430735,3,2,0.177537,0.081893,0.809295
293,589.768188,5.846956,2.680764,13.879411,3,2,5.707888,2.632894,24.973755
294,0.022696,0.000225,0.000103,0.000534,3,2,0.000220,0.000101,0.000961
295,0.004046,0.000040,0.000018,0.000095,3,2,0.000039,0.000018,0.000171
296,155.978271,2.360925,0.708992,4.855940,5,2,2.304528,0.696332,7.039656
297,0.034290,0.000340,0.000156,0.000803,3,2,0.000332,0.000153,0.001548
298,394.913574,3.915169,1.795062,9.293767,3,2,3.822048,1.763007,16.722629
299,0.000116,0.000001,0.000001,0.000003,3,2,0.000001,0.000001,0.000005
300,0.067225,0.000841,0.000306,0.001842,4,2,0.000815,0.000300,0.002843
301,0.001307,0.000013,0.000006,0.000031,3,2,0.000013,0.000006,0.000055
302,0.001926,0.000024,0.000009,0.000053,4,2,0.000023,0.000009,0.000081
303,228311.781250,2854.961905,1037.780824,6254.229954,4,2,2769.232373,1019.249023,9656.192087
304,0.556953,0.004456,0.001658,0.013107,3,2,0.004377,0.001638,0.023584
305,10.683027,0.104474,0.031795,0.292113,4,2,0.097119,0.031421,0.471948
306,1.083839,0.008671,0.003226,0.025450,3,2,0.008518,0.003188,0.047816
307,17.620956,0.140970,0.052443,0.413756,3,2,0.138490,0.051826,0.777393
308,5.582067,0.054590,0.016613,0.152634,4,2,0.050746,0.016418,0.246601
309,0.444248,0.004345,0.001322,0.012147,4,2,0.004039,0.001307,0.019626
310,1.811018,0.017711,0.005390,0.049520,4,2,0.016464,0.005327,0.080006
311,0.000089,0.000001,0.000000,0.000002,3,2,0.000001,0.000000,0.000004
312,66.859055,0.534880,0.198985,1.579025,3,2,0.525472,0.196644,3.016282
313,0.000007,0.000000,0.000000,0.000000,4,2,0.000000,0.000000,0.000000
314,0.215027,0.001720,0.000640,0.005078,3,2,0.001690,0.000632,0.009701
315,107814.335938,862.526970,320.876000,2537.267237,3,2,847.356681,317.100988,4565.401838
316,205963.484375,1472.205237,612.986561,4847.077119,3,2,1327.523393,605.774954,8721.530973
317,43.028782,0.453445,0.128062,1.179249,4,2,0.443643,0.126555,1.943272
318,5.305224,0.042442,0.015789,0.125295,3,2,0.041696,0.015604,0.239340
319,17.789772,0.142320,0.052946,0.417720,3,2,0.139817,0.052323,0.784841
320,3003.106689,24.025196,8.937818,70.674128,3,2,23.602636,8.832667,127.166658
321,0.503778,0.004030,0.001499,0.011856,3,2,0.003959,0.001482,0.021332
322,0.000130,0.000001,0.000000,0.000003,3,2,0.000001,0.000000,0.000005
323,0.078136,0.000823,0.000233,0.002140,4,2,0.000806,0.000230,0.003305
324,0.000093,0.000001,0.000000,0.000002,3,2,0.000001,0.000000,0.000004
325,0.021506,0.000172,0.000064,0.000506,3,2,0.000169,0.000063,0.000911
326,21.974674,0.175800,0.065401,0.515985,3,2,0.172708,0.064631,0.969469
327,0.000100,0.000001,0.000000,0.000003,4,2,0.000001,0.000000,0.000004
328,10.741219,0.085931,0.031968,0.252213,3,2,0.084420,0.031592,0.473876
329,14.661916,0.117297,0.043637,0.344275,3,2,0.115234,0.043123,0.646848
330,107800.281250,1136.019305,320.834170,2953.013394,4,2,1111.462595,317.059651,4559.292635
331,204.805374,1.591825,0.609540,4.796482,3,2,1.574780,0.602369,9.245216
332,55.666142,0.432658,0.165673,1.314680,3,2,0.428025,0.163724,2.511324
333,16.028812,0.124582,0.047705,0.376371,3,2,0.123248,0.047144,0.707152
