ID,Size,Total_Transfer_Time,Transfer_Time_Parralelized,Chunking_Time,N,K,Total_Read_Time,Read_Time_Parralelized,Reconstruct_Time
134,0.141835,0.001174,0.000211,0.004044,9,6,0.001095,0.000178,0.008709
135,37878.441406,313.445748,56.366728,1079.999106,9,6,292.531627,47.466719,2325.878004
136,0.423059,0.003501,0.000630,0.012062,9,6,0.003267,0.000530,0.025977
137,134.040802,1.109193,0.199465,3.805731,9,6,1.035184,0.167971,8.278892
138,17563.453125,145.338338,26.136091,500.773342,9,6,135.640890,22.009340,1078.461726
139,453.276428,3.750882,0.674518,12.923925,9,6,3.500611,0.568016,27.832868
140,0.002432,0.000020,0.000004,0.000069,9,6,0.000019,0.000003,0.000149
141,0.923294,0.007640,0.001374,0.026325,9,6,0.007131,0.001157,0.056694
142,377.986877,3.127858,0.562480,10.777252,9,6,2.919157,0.473668,23.209808
143,229026.171875,1895.201523,340.812756,6530.048538,9,6,1768.747502,287.000215,14063.063733
144,0.000099,0.000001,0.000000,0.000003,9,6,0.000001,0.000000,0.000006
145,18.073124,0.149556,0.026895,0.517829,9,6,0.139577,0.022648,1.125688
146,0.049292,0.000408,0.000073,0.001412,9,6,0.000381,0.000062,0.003070
147,7621.796387,63.070696,11.341959,217.314466,9,6,58.862414,9.551123,468.006811
148,0.001032,0.000009,0.000002,0.000029,9,6,0.000008,0.000001,0.000063
149,528.913086,4.376779,0.787073,15.080495,9,6,4.084746,0.662798,32.477242
150,219955.812500,1820.143905,327.315197,6271.432300,9,6,1698.697973,275.633850,13506.109736
151,5.442003,0.045033,0.008098,0.155164,9,6,0.042028,0.006820,0.334159
152,5.518858,0.045669,0.008213,0.157355,9,6,0.042622,0.006916,0.338879
153,219399.781250,1815.542723,326.487770,6255.578605,9,6,1694.403796,274.937069,13471.967337
154,9194.812500,76.087473,13.682757,262.164675,9,6,71.010669,11.522321,564.595885
155,201595.812500,1673.668540,305.448201,5747.947625,9,6,1604.272864,299.993769,12378.737051
156,0.354508,0.002934,0.000528,0.010108,9,6,0.002738,0.000444,0.021768
157,229641.203125,1900.290934,341.727981,6547.584455,9,6,1773.497330,287.770931,14100.828953
158,51021.628906,422.206196,75.925043,1454.740786,9,6,394.035223,63.936878,3132.918885
159,445.798065,3.688998,0.663390,12.710700,9,6,3.442856,0.558644,27.373669
160,0.049210,0.000407,0.000073,0.001403,9,6,0.000380,0.000062,0.003022
161,0.003838,0.000032,0.000006,0.000109,9,6,0.000030,0.000005,0.000236
162,0.015760,0.000130,0.000023,0.000449,9,6,0.000122,0.000020,0.000968
163,0.021191,0.000175,0.000032,0.000604,9,6,0.000164,0.000027,0.001301
